Month,Country,Arrivals
Jul-23,Austria,1430
Aug-23,Austria,1160
Sep-23,Austria,1300
Oct-23,Austria,1800
Nov-23,Austria,1700
Dec-23,Austria,2340
Jan-24,Austria,1930
Feb-24,Austria,1960
Mar-24,Austria,1950
Apr-24,Austria,1190
May-24,Austria,880
Jun-24,Austria,840
Jul-24,Austria,1570
Jan-19,Belgium,2450
Feb-19,Belgium,2380
Mar-19,Belgium,2050
Apr-19,Belgium,2030
May-19,Belgium,1470
Jun-19,Belgium,1510
Jul-19,Belgium,2690
Aug-19,Belgium,1820
Sep-19,Belgium,2150
Oct-19,Belgium,2590
Nov-19,Belgium,2570
Dec-19,Belgium,2960
Jan-20,Belgium,2430
Feb-20,Belgium,2270
Mar-20,Belgium,1240
Apr-20,Belgium,10
May-20,Belgium,10
Jun-20,Belgium,10
Jul-20,Belgium,10
Aug-20,Belgium,20
Sep-20,Belgium,20
Oct-20,Belgium,30
Nov-20,Belgium,30
Dec-20,Belgium,30
Jan-21,Belgium,40
Feb-21,Belgium,20
Mar-21,Belgium,20
Apr-21,Belgium,40
May-21,Belgium,50
Jun-21,Belgium,40
Jul-21,Belgium,40
Aug-21,Belgium,30
Sep-21,Belgium,30
Oct-21,Belgium,10
Nov-21,Belgium,60
Dec-21,Belgium,230
Jan-22,Belgium,300
Feb-22,Belgium,310
Mar-22,Belgium,680
Apr-22,Belgium,810
May-22,Belgium,600
Jun-22,Belgium,700
Jul-22,Belgium,1190
Aug-22,Belgium,1000
Sep-22,Belgium,1470
Oct-22,Belgium,1690
Nov-22,Belgium,1640
Dec-22,Belgium,1920
Jan-23,Belgium,1410
Feb-23,Belgium,1910
Mar-23,Belgium,1790
Apr-23,Belgium,1340
May-23,Belgium,1000
Jun-23,Belgium,990
Jul-23,Belgium,1700
Aug-23,Belgium,1190
Sep-23,Belgium,1810
Oct-23,Belgium,2350
Nov-23,Belgium,2010
Dec-23,Belgium,2290
Jan-24,Belgium,1920
Feb-24,Belgium,2050
Mar-24,Belgium,2030
Apr-24,Belgium,1410
May-24,Belgium,1150
Jun-24,Belgium,1220
Jul-24,Belgium,1800
Jan-19,France,25380
Feb-19,France,22430
Mar-19,France,19680
Apr-19,France,16360
May-19,France,14480
Jun-19,France,14740
Jul-19,France,20010
Aug-19,France,18810
Sep-19,France,17640
Oct-19,France,21580
Nov-19,France,20750
Dec-19,France,27350
Jan-20,France,24320
Feb-20,France,20960
Mar-20,France,10690
Apr-20,France,90
May-20,France,80
Jun-20,France,110
Jul-20,France,110
Aug-20,France,150
Sep-20,France,150
Oct-20,France,280
Nov-20,France,250
Dec-20,France,230
Jan-21,France,310
Feb-21,France,220
Mar-21,France,220
Apr-21,France,220
May-21,France,330
Jun-21,France,410
Jul-21,France,330
Aug-21,France,220
Sep-21,France,150
Oct-21,France,210
Nov-21,France,430
Dec-21,France,1570
Jan-22,France,2760
Feb-22,France,2470
Mar-22,France,4790
Apr-22,France,7610
May-22,France,6230
Jun-22,France,7320
Jul-22,France,9590
Aug-22,France,10860
Sep-22,France,11200
Oct-22,France,14270
Nov-22,France,13360
Dec-22,France,17310
Jan-23,France,15050
Feb-23,France,16370
Mar-23,France,15780
Apr-23,France,12940
May-23,France,12020
Jun-23,France,11390
Jul-23,France,13590
Aug-23,France,14150
Sep-23,France,15050
Oct-23,France,18390
Nov-23,France,17800
Dec-23,France,22160
Jan-24,France,21110
Feb-24,France,18570
Mar-24,France,18330
Apr-24,France,15020
May-24,France,12080
Jun-24,France,10070
Jul-24,France,13270
Jan-19,Germany,24630
Feb-19,Germany,29770
Mar-19,Germany,24610
Apr-19,Germany,16990
May-19,Germany,12370
Jun-19,Germany,11830
Jul-19,Germany,19140
Aug-19,Germany,17000
Sep-19,Germany,18830
Oct-19,Germany,23900
Nov-19,Germany,21920
Dec-19,Germany,33280
Jan-20,Germany,23750
Feb-20,Germany,25400
Mar-20,Germany,13930
Apr-20,Germany,220
May-20,Germany,60
Jun-20,Germany,130
Jul-20,Germany,100
Aug-20,Germany,100
Sep-20,Germany,130
Oct-20,Germany,200
Nov-20,Germany,220
Dec-20,Germany,170
Jan-21,Germany,210
Feb-21,Germany,170
Mar-21,Germany,230
Apr-21,Germany,210
May-21,Germany,310
Jun-21,Germany,310
Jul-21,Germany,270
Aug-21,Germany,170
Sep-21,Germany,150
Oct-21,Germany,140
Nov-21,Germany,490
Dec-21,Germany,1520
Jan-22,Germany,2070
Feb-22,Germany,2500
Mar-22,Germany,5220
Apr-22,Germany,6130
May-22,Germany,4970
Jun-22,Germany,5060
Jul-22,Germany,9570
Aug-22,Germany,9940
Sep-22,Germany,11290
Oct-22,Germany,14670
Nov-22,Germany,14560
Dec-22,Germany,20320
Jan-23,Germany,15580
Feb-23,Germany,19600
Mar-23,Germany,18500
Apr-23,Germany,12030
May-23,Germany,8400
Jun-23,Germany,8490
Jul-23,Germany,13380
Aug-23,Germany,12380
Sep-23,Germany,13850
Oct-23,Germany,17940
Nov-23,Germany,17110
Dec-23,Germany,24610
Jan-24,Germany,18940
Feb-24,Germany,21400
Mar-24,Germany,22560
Apr-24,Germany,12510
May-24,Germany,9160
Jun-24,Germany,8880
Jul-24,Germany,14080
Jan-19,Liechtenstein,30
Feb-19,Liechtenstein,20
Mar-19,Liechtenstein,20
Apr-19,Liechtenstein,10
May-19,Liechtenstein,10
Jul-19,Liechtenstein,10
Aug-19,Liechtenstein,10
Sep-19,Liechtenstein,10
Oct-19,Liechtenstein,10
Nov-19,Liechtenstein,10
Dec-19,Liechtenstein,30
Jan-20,Liechtenstein,20
Feb-20,Liechtenstein,10
Mar-20,Liechtenstein,10
Mar-22,Liechtenstein,10
May-22,Liechtenstein,10
Jun-22,Liechtenstein,10
Jul-22,Liechtenstein,10
Sep-22,Liechtenstein,10
Oct-22,Liechtenstein,10
Nov-22,Liechtenstein,10
Dec-22,Liechtenstein,20
Feb-23,Liechtenstein,10
Mar-23,Liechtenstein,10
Apr-23,Liechtenstein,10
Jul-23,Liechtenstein,10
Aug-23,Liechtenstein,10
Sep-23,Liechtenstein,10
Oct-23,Liechtenstein,10
Nov-23,Liechtenstein,10
Dec-23,Liechtenstein,20
Jan-24,Liechtenstein,10
Feb-24,Liechtenstein,10
Mar-24,Liechtenstein,10
Apr-24,Liechtenstein,10
May-24,Liechtenstein,10
Jul-24,Liechtenstein,10
Jan-19,Luxembourg,110
Feb-19,Luxembourg,120
Mar-19,Luxembourg,130
Apr-19,Luxembourg,80
May-19,Luxembourg,40
Jun-19,Luxembourg,50
Jul-19,Luxembourg,150
Aug-19,Luxembourg,140
Sep-19,Luxembourg,80
Oct-19,Luxembourg,90
Nov-19,Luxembourg,120
Dec-19,Luxembourg,180
Jan-20,Luxembourg,80
Feb-20,Luxembourg,100
Mar-20,Luxembourg,60
Dec-21,Luxembourg,10
Jan-22,Luxembourg,10
Feb-22,Luxembourg,10
Mar-22,Luxembourg,20
Apr-22,Luxembourg,50
May-22,Luxembourg,30
Jun-22,Luxembourg,20
Jul-22,Luxembourg,70
Aug-22,Luxembourg,60
Sep-22,Luxembourg,60
Oct-22,Luxembourg,50
Nov-22,Luxembourg,70
Dec-22,Luxembourg,100
Jan-23,Luxembourg,70
Feb-23,Luxembourg,80
Mar-23,Luxembourg,150
Apr-23,Luxembourg,70
May-23,Luxembourg,30
Jun-23,Luxembourg,30
Jul-23,Luxembourg,70
Aug-23,Luxembourg,100
Sep-23,Luxembourg,90
Oct-23,Luxembourg,70
Nov-23,Luxembourg,130
Dec-23,Luxembourg,140
Jan-24,Luxembourg,100
Feb-24,Luxembourg,120
Mar-24,Luxembourg,130
Apr-24,Luxembourg,70
May-24,Luxembourg,40
Jun-24,Luxembourg,40
Jul-24,Luxembourg,100
Mar-19,Monaco,20
Apr-19,Monaco,10
Jul-19,Monaco,10
Aug-19,Monaco,10
Sep-19,Monaco,10
Nov-19,Monaco,10
Dec-19,Monaco,10
Jan-20,Monaco,10
Mar-20,Monaco,10
Apr-22,Monaco,10
Sep-22,Monaco,10
Feb-23,Monaco,10
Mar-23,Monaco,10
Sep-23,Monaco,10
Dec-23,Monaco,10
Jan-24,Monaco,10
Mar-24,Monaco,10
Jan-19,Netherlands,9210
Feb-19,Netherlands,8510
Mar-19,Netherlands,8340
Apr-19,Netherlands,6790
May-19,Netherlands,5200
Jun-19,Netherlands,4910
Jul-19,Netherlands,10510
Aug-19,Netherlands,5870
Sep-19,Netherlands,7160
Oct-19,Netherlands,9470
Nov-19,Netherlands,8850
Dec-19,Netherlands,10800
Jan-20,Netherlands,8540
Feb-20,Netherlands,8210
Mar-20,Netherlands,4390
Apr-20,Netherlands,30
May-20,Netherlands,50
Jun-20,Netherlands,60
Jul-20,Netherlands,70
Aug-20,Netherlands,50
Sep-20,Netherlands,100
Oct-20,Netherlands,100
Nov-20,Netherlands,100
Dec-20,Netherlands,130
Jan-21,Netherlands,140
Feb-21,Netherlands,120
Mar-21,Netherlands,90
Apr-21,Netherlands,160
May-21,Netherlands,250
Jun-21,Netherlands,170
Jul-21,Netherlands,150
Aug-21,Netherlands,80
Sep-21,Netherlands,70
Oct-21,Netherlands,50
Nov-21,Netherlands,250
Dec-21,Netherlands,820
Jan-22,Netherlands,980
Feb-22,Netherlands,1120
Mar-22,Netherlands,2160
Apr-22,Netherlands,2770
May-22,Netherlands,2420
Jun-22,Netherlands,2480
Jul-22,Netherlands,5200
Aug-22,Netherlands,3640
Sep-22,Netherlands,4950
Oct-22,Netherlands,6130
Nov-22,Netherlands,5910
Dec-22,Netherlands,7600
Jan-23,Netherlands,5740
Feb-23,Netherlands,6730
Mar-23,Netherlands,6190
Apr-23,Netherlands,4940
May-23,Netherlands,3600
Jun-23,Netherlands,3670
Jul-23,Netherlands,7020
Aug-23,Netherlands,4560
Sep-23,Netherlands,5580
Oct-23,Netherlands,7710
Nov-23,Netherlands,6920
Dec-23,Netherlands,8620
Jan-24,Netherlands,7060
Feb-24,Netherlands,7170
Mar-24,Netherlands,6700
Apr-24,Netherlands,4940
May-24,Netherlands,3790
Jun-24,Netherlands,3740
Jul-24,Netherlands,7370
Jan-19,Switzerland,5660
Feb-19,Switzerland,4890
Mar-19,Switzerland,4350
Apr-19,Switzerland,3410
May-19,Switzerland,2070
Jun-19,Switzerland,1810
Jul-19,Switzerland,3980
Aug-19,Switzerland,2230
Sep-19,Switzerland,3440
Oct-19,Switzerland,4250
Nov-19,Switzerland,4320
Dec-19,Switzerland,7440
Jan-20,Switzerland,4980
Feb-20,Switzerland,4370
Mar-20,Switzerland,2510
Apr-20,Switzerland,20
May-20,Switzerland,20
Jun-20,Switzerland,10
Jul-20,Switzerland,20
Aug-20,Switzerland,10
Sep-20,Switzerland,20
Oct-20,Switzerland,30
Nov-20,Switzerland,20
Dec-20,Switzerland,30
Jan-21,Switzerland,40
Feb-21,Switzerland,30
Mar-21,Switzerland,30
Apr-21,Switzerland,20
May-21,Switzerland,40
Jun-21,Switzerland,40
Jul-21,Switzerland,30
Aug-21,Switzerland,30
Sep-21,Switzerland,20
Oct-21,Switzerland,20
Nov-21,Switzerland,80
Dec-21,Switzerland,230
Jan-22,Switzerland,250
Feb-22,Switzerland,340
Mar-22,Switzerland,680
Apr-22,Switzerland,970
May-22,Switzerland,680
Jun-22,Switzerland,720
Jul-22,Switzerland,1630
Aug-22,Switzerland,1120
Sep-22,Switzerland,1820
Oct-22,Switzerland,2530
Nov-22,Switzerland,2670
Dec-22,Switzerland,4150
Jan-23,Switzerland,3010
Feb-23,Switzerland,3510
Mar-23,Switzerland,3030
Apr-23,Switzerland,2380
May-23,Switzerland,1400
Jun-23,Switzerland,1300
Jul-23,Switzerland,2770
Aug-23,Switzerland,1680
Sep-23,Switzerland,2450
Oct-23,Switzerland,3290
Nov-23,Switzerland,3550
Dec-23,Switzerland,5490
Jan-24,Switzerland,3770
Feb-24,Switzerland,3930
Mar-24,Switzerland,3700
Apr-24,Switzerland,2460
May-24,Switzerland,1400
Jun-24,Switzerland,1460
Jul-24,Switzerland,2800
Jan-19,Denmark,4280
Feb-19,Denmark,4210
Mar-19,Denmark,3140
Apr-19,Denmark,2370
May-19,Denmark,1450
Jun-19,Denmark,1590
Jul-19,Denmark,3160
Aug-19,Denmark,1600
Sep-19,Denmark,2170
Oct-19,Denmark,3070
Nov-19,Denmark,3050
Dec-19,Denmark,5270
Jan-20,Denmark,4010
Feb-20,Denmark,4050
Mar-20,Denmark,1620
Apr-20,Denmark,20
May-20,Denmark,30
Jun-20,Denmark,20
Jul-20,Denmark,10
Aug-20,Denmark,20
Sep-20,Denmark,30
Oct-20,Denmark,40
Nov-20,Denmark,40
Dec-20,Denmark,40
Jan-21,Denmark,40
Feb-21,Denmark,30
Mar-21,Denmark,30
Apr-21,Denmark,30
May-21,Denmark,50
Jun-21,Denmark,50
Jul-21,Denmark,30
Aug-21,Denmark,20
Sep-21,Denmark,10
Oct-21,Denmark,10
Nov-21,Denmark,110
Dec-21,Denmark,270
Jan-22,Denmark,310
Feb-22,Denmark,320
Mar-22,Denmark,680
Apr-22,Denmark,970
May-22,Denmark,790
Jun-22,Denmark,780
Jul-22,Denmark,1550
Aug-22,Denmark,1120
Sep-22,Denmark,1640
Oct-22,Denmark,2450
Nov-22,Denmark,2210
Dec-22,Denmark,3180
Jan-23,Denmark,2570
Feb-23,Denmark,3400
Mar-23,Denmark,2710
Apr-23,Denmark,1700
May-23,Denmark,1170
Jun-23,Denmark,1140
Jul-23,Denmark,2050
Aug-23,Denmark,1300
Sep-23,Denmark,1760
Oct-23,Denmark,2960
Nov-23,Denmark,2750
Dec-23,Denmark,3740
Jan-24,Denmark,3260
Feb-24,Denmark,3510
Mar-24,Denmark,2970
Apr-24,Denmark,1760
May-24,Denmark,1140
Jun-24,Denmark,1130
Jul-24,Denmark,1910
Jan-19,Finland,2250
Feb-19,Finland,2080
Mar-19,Finland,1610
Apr-19,Finland,1120
May-19,Finland,810
Jun-19,Finland,980
Jul-19,Finland,1010
Aug-19,Finland,960
Sep-19,Finland,1190
Oct-19,Finland,1620
Nov-19,Finland,1990
Dec-19,Finland,3430
Jan-20,Finland,2020
Feb-20,Finland,1880
Mar-20,Finland,810
Apr-20,Finland,10
May-20,Finland,10
Jun-20,Finland,10
Jul-20,Finland,20
Aug-20,Finland,20
Sep-20,Finland,10
Oct-20,Finland,20
Nov-20,Finland,10
Dec-20,Finland,30
Jan-21,Finland,20
Feb-21,Finland,10
Mar-21,Finland,20
Apr-21,Finland,20
May-21,Finland,40
Jun-21,Finland,30
Jul-21,Finland,30
Aug-21,Finland,20
Sep-21,Finland,10
Oct-21,Finland,20
Nov-21,Finland,50
Dec-21,Finland,100
Jan-22,Finland,200
Feb-22,Finland,180
Mar-22,Finland,320
Apr-22,Finland,400
May-22,Finland,300
Jun-22,Finland,430
Jul-22,Finland,480
Aug-22,Finland,600
Sep-22,Finland,640
Oct-22,Finland,890
Nov-22,Finland,1090
Dec-22,Finland,1670
Jan-23,Finland,1000
Feb-23,Finland,1290
Mar-23,Finland,1140
Apr-23,Finland,690
May-23,Finland,540
Jun-23,Finland,650
Jul-23,Finland,690
Aug-23,Finland,690
Sep-23,Finland,910
Oct-23,Finland,1170
Nov-23,Finland,1330
Dec-23,Finland,1940
Jan-24,Finland,1380
Feb-24,Finland,1470
Mar-24,Finland,1160
Apr-24,Finland,750
May-24,Finland,600
Jun-24,Finland,690
Jul-24,Finland,670
Jan-19,Iceland,110
Feb-19,Iceland,170
Mar-19,Iceland,140
Apr-19,Iceland,160
May-19,Iceland,90
Jun-19,Iceland,70
Jul-19,Iceland,90
Aug-19,Iceland,80
Sep-19,Iceland,80
Oct-19,Iceland,140
Nov-19,Iceland,100
Dec-19,Iceland,200
Jan-20,Iceland,100
Feb-20,Iceland,140
Mar-20,Iceland,60
Oct-20,Iceland,10
Dec-21,Iceland,10
Jan-22,Iceland,10
Feb-22,Iceland,10
Mar-22,Iceland,20
Apr-22,Iceland,50
May-22,Iceland,30
Jun-22,Iceland,40
Jul-22,Iceland,40
Aug-22,Iceland,30
Sep-22,Iceland,50
Oct-22,Iceland,90
Nov-22,Iceland,90
Dec-22,Iceland,140
Jan-23,Iceland,90
Feb-23,Iceland,100
Mar-23,Iceland,100
Apr-23,Iceland,60
May-23,Iceland,70
Jun-23,Iceland,60
Jul-23,Iceland,80
Aug-23,Iceland,40
Sep-23,Iceland,50
Oct-23,Iceland,70
Nov-23,Iceland,90
Dec-23,Iceland,100
Jan-24,Iceland,90
Feb-24,Iceland,80
Mar-24,Iceland,80
Apr-24,Iceland,50
May-24,Iceland,50
Jun-24,Iceland,80
Jul-24,Iceland,90
Jan-19,Norway,2600
Feb-19,Norway,2920
Mar-19,Norway,1960
Apr-19,Norway,1910
May-19,Norway,1010
Jun-19,Norway,1440
Jul-19,Norway,2550
Aug-19,Norway,1180
Sep-19,Norway,1380
Oct-19,Norway,1830
Nov-19,Norway,2070
Dec-19,Norway,4460
Jan-20,Norway,2380
Feb-20,Norway,2740
Mar-20,Norway,1140
Apr-20,Norway,10
May-20,Norway,20
Jun-20,Norway,20
Jul-20,Norway,20
Aug-20,Norway,10
Sep-20,Norway,20
Oct-20,Norway,30
Nov-20,Norway,30
Dec-20,Norway,40
Jan-21,Norway,30
Feb-21,Norway,20
Mar-21,Norway,20
Apr-21,Norway,20
May-21,Norway,50
Jun-21,Norway,40
Jul-21,Norway,30
Aug-21,Norway,30
Sep-21,Norway,20
Oct-21,Norway,10
Nov-21,Norway,90
Dec-21,Norway,210
Jan-22,Norway,270
Feb-22,Norway,370
Mar-22,Norway,420
Apr-22,Norway,560
May-22,Norway,410
Jun-22,Norway,740
Jul-22,Norway,1670
Aug-22,Norway,860
Sep-22,Norway,980
Oct-22,Norway,1240
Nov-22,Norway,1400
Dec-22,Norway,2920
Jan-23,Norway,1600
Feb-23,Norway,2530
Mar-23,Norway,1880
Apr-23,Norway,1110
May-23,Norway,670
Jun-23,Norway,1110
Jul-23,Norway,2050
Aug-23,Norway,1000
Sep-23,Norway,1140
Oct-23,Norway,1530
Nov-23,Norway,1640
Dec-23,Norway,3140
Jan-24,Norway,1930
Feb-24,Norway,2590
Mar-24,Norway,2170
Apr-24,Norway,1070
May-24,Norway,770
Jun-24,Norway,1160
Jul-24,Norway,2190
Jan-19,Sweden,5830
Feb-19,Sweden,5730
Mar-19,Sweden,4020
Apr-19,Sweden,2920
May-19,Sweden,1740
Jun-19,Sweden,2070
Jul-19,Sweden,2880
Aug-19,Sweden,2220
Sep-19,Sweden,2550
Oct-19,Sweden,3850
Nov-19,Sweden,4070
Dec-19,Sweden,10400
Jan-20,Sweden,5620
Feb-20,Sweden,4920
Mar-20,Sweden,1990
Apr-20,Sweden,10
May-20,Sweden,20
Jun-20,Sweden,20
Jul-20,Sweden,30
Aug-20,Sweden,30
Sep-20,Sweden,30
Oct-20,Sweden,40
Nov-20,Sweden,50
Dec-20,Sweden,50
Jan-21,Sweden,60
Feb-21,Sweden,30
Mar-21,Sweden,40
Apr-21,Sweden,40
May-21,Sweden,70
Jun-21,Sweden,70
Jul-21,Sweden,40
Aug-21,Sweden,50
Sep-21,Sweden,30
Oct-21,Sweden,30
Nov-21,Sweden,130
Dec-21,Sweden,430
Jan-22,Sweden,580
Feb-22,Sweden,630
Mar-22,Sweden,950
Apr-22,Sweden,1020
May-22,Sweden,820
Jun-22,Sweden,1050
Jul-22,Sweden,1550
Aug-22,Sweden,1450
Sep-22,Sweden,1600
Oct-22,Sweden,2120
Nov-22,Sweden,2640
Dec-22,Sweden,5240
Jan-23,Sweden,2910
Feb-23,Sweden,3500
Mar-23,Sweden,3010
Apr-23,Sweden,1900
May-23,Sweden,1230
Jun-23,Sweden,1550
Jul-23,Sweden,1900
Aug-23,Sweden,1800
Sep-23,Sweden,1940
Oct-23,Sweden,2670
Nov-23,Sweden,3020
Dec-23,Sweden,5690
Jan-24,Sweden,3680
Feb-24,Sweden,3620
Mar-24,Sweden,2890
Apr-24,Sweden,1740
May-24,Sweden,1160
Jun-24,Sweden,1570
Jul-24,Sweden,1970
Jan-19,Andorra,10
Feb-19,Andorra,10
Mar-19,Andorra,10
Apr-19,Andorra,10
Jul-19,Andorra,10
Aug-19,Andorra,10
Sep-19,Andorra,10
Oct-19,Andorra,10
Jan-20,Andorra,20
Feb-20,Andorra,10
Dec-21,Andorra,10
Sep-22,Andorra,10
Oct-22,Andorra,10
Nov-22,Andorra,10
Dec-22,Andorra,10
Jan-23,Andorra,10
Feb-23,Andorra,10
Mar-23,Andorra,10
Apr-23,Andorra,10
Jun-23,Andorra,10
Jul-23,Andorra,10
Aug-23,Andorra,10
Sep-23,Andorra,10
Oct-23,Andorra,10
Jan-24,Andorra,10
Mar-24,Andorra,10
Apr-24,Andorra,10
Jun-24,Andorra,10
Jul-19,Holy See,10
Aug-19,Holy See,10
Sep-19,Holy See,10
Apr-23,Holy See,10
Apr-24,Holy See,10
Jan-19,Italy,10990
Feb-19,Italy,8890
Mar-19,Italy,8410
Apr-19,Italy,6660
May-19,Italy,6120
Jun-19,Italy,6160
Jul-19,Italy,9430
Aug-19,Italy,11020
Sep-19,Italy,9500
Oct-19,Italy,9530
Nov-19,Italy,9570
Dec-19,Italy,14170
Jan-20,Italy,10500
Feb-20,Italy,8140
Mar-20,Italy,3990
Apr-20,Italy,40
May-20,Italy,30
Jun-20,Italy,90
Jul-20,Italy,50
Aug-20,Italy,40
Sep-20,Italy,60
Oct-20,Italy,130
Nov-20,Italy,120
Dec-20,Italy,90
Jan-21,Italy,190
Feb-21,Italy,100
Mar-21,Italy,90
Apr-21,Italy,120
May-21,Italy,190
Jun-21,Italy,200
Jul-21,Italy,140
Aug-21,Italy,60
Sep-21,Italy,70
Oct-21,Italy,70
Nov-21,Italy,310
Dec-21,Italy,980
Jan-22,Italy,1500
Feb-22,Italy,1520
Mar-22,Italy,2530
Apr-22,Italy,3380
May-22,Italy,2940
Jun-22,Italy,3320
Jul-22,Italy,4600
Aug-22,Italy,6550
Sep-22,Italy,6630
Oct-22,Italy,6330
Nov-22,Italy,7500
Dec-22,Italy,8380
Jan-23,Italy,6260
Feb-23,Italy,7390
Mar-23,Italy,7180
Apr-23,Italy,5090
May-23,Italy,5000
Jun-23,Italy,5400
Jul-23,Italy,6400
Aug-23,Italy,8200
Sep-23,Italy,8120
Oct-23,Italy,8130
Nov-23,Italy,8350
Dec-23,Italy,10560
Jan-24,Italy,9200
Feb-24,Italy,8180
Mar-24,Italy,8030
Apr-24,Italy,6150
May-24,Italy,5700
Jun-24,Italy,5640
Jul-24,Italy,7340
Jan-19,Malta,320
Feb-19,Malta,200
Mar-19,Malta,180
Apr-19,Malta,160
May-19,Malta,140
Jun-19,Malta,160
Jul-19,Malta,200
Aug-19,Malta,350
Sep-19,Malta,270
Oct-19,Malta,260
Nov-19,Malta,320
Dec-19,Malta,510
Jan-20,Malta,300
Feb-20,Malta,200
Mar-20,Malta,140
May-21,Malta,10
Jun-21,Malta,10
Jul-21,Malta,10
Nov-21,Malta,10
Dec-21,Malta,30
Jan-22,Malta,40
Feb-22,Malta,10
Mar-22,Malta,60
Apr-22,Malta,60
May-22,Malta,50
Jun-22,Malta,50
Jul-22,Malta,90
Aug-22,Malta,110
Sep-22,Malta,170
Oct-22,Malta,130
Nov-22,Malta,180
Dec-22,Malta,360
Jan-23,Malta,180
Feb-23,Malta,220
Mar-23,Malta,190
Apr-23,Malta,110
May-23,Malta,100
Jun-23,Malta,100
Jul-23,Malta,110
Aug-23,Malta,170
Sep-23,Malta,200
Oct-23,Malta,210
Nov-23,Malta,210
Dec-23,Malta,420
Jan-24,Malta,240
Feb-24,Malta,220
Mar-24,Malta,190
Apr-24,Malta,120
May-24,Malta,120
Jun-24,Malta,120
Jul-24,Malta,160
Jan-19,Portugal,1680
Feb-19,Portugal,1650
Mar-19,Portugal,1430
Apr-19,Portugal,1480
May-19,Portugal,1010
Jun-19,Portugal,1090
Jul-19,Portugal,1610
Aug-19,Portugal,1770
Sep-19,Portugal,1420
Oct-19,Portugal,1530
Nov-19,Portugal,1440
Dec-19,Portugal,2480
Jan-20,Portugal,1750
Feb-20,Portugal,1500
Mar-20,Portugal,720
Apr-20,Portugal,10
May-20,Portugal,10
Jun-20,Portugal,40
Jul-20,Portugal,20
Aug-20,Portugal,10
Sep-20,Portugal,20
Oct-20,Portugal,30
Nov-20,Portugal,30
Dec-20,Portugal,10
Jan-21,Portugal,40
Feb-21,Portugal,40
Mar-21,Portugal,30
Apr-21,Portugal,40
May-21,Portugal,50
Jun-21,Portugal,50
Jul-21,Portugal,30
Aug-21,Portugal,10
Sep-21,Portugal,30
Oct-21,Portugal,30
Nov-21,Portugal,50
Dec-21,Portugal,130
Jan-22,Portugal,200
Feb-22,Portugal,270
Mar-22,Portugal,390
Apr-22,Portugal,570
May-22,Portugal,490
Jun-22,Portugal,510
Jul-22,Portugal,660
Aug-22,Portugal,810
Sep-22,Portugal,890
Oct-22,Portugal,890
Nov-22,Portugal,970
Dec-22,Portugal,1380
Jan-23,Portugal,1020
Feb-23,Portugal,1200
Mar-23,Portugal,1080
Apr-23,Portugal,1100
May-23,Portugal,770
Jun-23,Portugal,810
Jul-23,Portugal,1070
Aug-23,Portugal,1230
Sep-23,Portugal,1160
Oct-23,Portugal,1260
Nov-23,Portugal,1320
Dec-23,Portugal,1900
Jan-24,Portugal,1510
Feb-24,Portugal,1450
Mar-24,Portugal,1490
Apr-24,Portugal,1060
May-24,Portugal,920
Jun-24,Portugal,860
Jul-24,Portugal,1320
Dec-19,San Marino,10
Aug-23,San Marino,10
Oct-23,San Marino,10
Jan-19,Spain,5390
Feb-19,Spain,4350
Mar-19,Spain,4070
Apr-19,Spain,3840
May-19,Spain,3090
Jun-19,Spain,2910
Jul-19,Spain,5050
Aug-19,Spain,5090
Sep-19,Spain,4820
Oct-19,Spain,5480
Nov-19,Spain,4750
Dec-19,Spain,5970
Jan-20,Spain,5480
Feb-20,Spain,4370
Mar-20,Spain,2490
Apr-20,Spain,10
May-20,Spain,30
Jun-20,Spain,60
Jul-20,Spain,40
Aug-20,Spain,30
Sep-20,Spain,50
Oct-20,Spain,80
Nov-20,Spain,50
Dec-20,Spain,90
Jan-21,Spain,130
Feb-21,Spain,50
Mar-21,Spain,60
Apr-21,Spain,70
May-21,Spain,100
Jun-21,Spain,110
Jul-21,Spain,70
Aug-21,Spain,50
Sep-21,Spain,50
Oct-21,Spain,40
Nov-21,Spain,160
Dec-21,Spain,390
Jan-22,Spain,1020
Feb-22,Spain,700
Mar-22,Spain,1190
Apr-22,Spain,1560
May-22,Spain,1400
Jun-22,Spain,1480
Jul-22,Spain,2600
Aug-22,Spain,2850
Sep-22,Spain,3420
Oct-22,Spain,3740
Nov-22,Spain,3690
Dec-22,Spain,3500
Jan-23,Spain,3580
Feb-23,Spain,3920
Mar-23,Spain,4050
Apr-23,Spain,2840
May-23,Spain,2510
Jun-23,Spain,2590
Jul-23,Spain,3640
Aug-23,Spain,4380
Sep-23,Spain,4380
Oct-23,Spain,4810
Nov-23,Spain,4640
Dec-23,Spain,4780
Jan-24,Spain,4990
Feb-24,Spain,4100
Mar-24,Spain,4930
Apr-24,Spain,3290
May-24,Spain,2970
Jun-24,Spain,2880
Jul-24,Spain,4280
Jan-19,Albania,70
Feb-19,Albania,60
Mar-19,Albania,70
Apr-19,Albania,70
May-19,Albania,30
Jun-19,Albania,40
Jul-19,Albania,50
Aug-19,Albania,90
Sep-19,Albania,120
Oct-19,Albania,60
Nov-19,Albania,60
Dec-19,Albania,110
Jan-20,Albania,90
Feb-20,Albania,60
Mar-20,Albania,40
Jun-20,Albania,10
Mar-21,Albania,10
Apr-21,Albania,10
May-21,Albania,10
Nov-21,Albania,10
Dec-21,Albania,30
